               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 320,             0.01421,            0.030105,           0.0023479,             0.94894,             0.92183,             0.95456,             0.87465,            0.010655,            0.031132,           0.0035648,           0.0036838,           0.0036838,           0.0036838
                 321,            0.014023,            0.030419,            0.002459,             0.95129,             0.92399,             0.95358,             0.87819,            0.010577,            0.031406,           0.0035671,            0.003664,            0.003664,            0.003664
                 322,            0.013907,            0.030649,           0.0024374,             0.95185,             0.91975,             0.95347,             0.87928,            0.010546,             0.03126,             0.00356,           0.0036442,           0.0036442,           0.0036442
                 323,            0.014007,             0.03037,           0.0024522,             0.94995,             0.91952,             0.95427,             0.87817,            0.010572,            0.031673,           0.0036172,           0.0036244,           0.0036244,           0.0036244
                 324,            0.013849,            0.030381,           0.0023828,             0.95398,             0.91343,             0.95276,             0.87633,            0.010639,             0.03191,           0.0037142,           0.0036046,           0.0036046,           0.0036046
                 325,             0.01392,            0.030374,           0.0024112,             0.95412,             0.91444,             0.95186,             0.87578,            0.010667,            0.032072,           0.0037685,           0.0035848,           0.0035848,           0.0035848
                 326,            0.013725,            0.030081,           0.0023825,             0.95319,             0.91131,             0.95245,             0.87525,            0.010694,            0.031847,           0.0038023,            0.003565,            0.003565,            0.003565
                 327,            0.013908,            0.030596,            0.002384,              0.9375,             0.92354,             0.95394,             0.87797,            0.010695,            0.031893,           0.0037791,           0.0035452,           0.0035452,           0.0035452
                 328,            0.013863,            0.030171,           0.0022921,             0.94118,             0.92459,             0.95409,             0.87779,            0.010767,            0.031898,           0.0037783,           0.0035254,           0.0035254,           0.0035254
                 329,            0.013759,            0.029928,           0.0023856,             0.94717,             0.92194,             0.95396,             0.87743,            0.010772,            0.031816,           0.0037823,           0.0035056,           0.0035056,           0.0035056
                 330,            0.013863,            0.030433,           0.0024334,               0.955,             0.91654,             0.95515,             0.87823,            0.010704,            0.032164,           0.0037734,           0.0034858,           0.0034858,           0.0034858
                 331,            0.013725,            0.029998,           0.0023345,             0.95501,             0.91868,             0.95536,             0.87816,             0.01073,            0.032358,           0.0038275,            0.003466,            0.003466,            0.003466
                 332,            0.013674,            0.030027,           0.0023455,             0.95694,             0.91642,             0.95521,             0.87723,            0.010703,            0.031961,           0.0038509,           0.0034462,           0.0034462,           0.0034462
                 333,            0.013545,            0.029935,           0.0023546,             0.96031,             0.91458,              0.9539,             0.87754,            0.010663,            0.031898,           0.0038341,           0.0034264,           0.0034264,           0.0034264
                 334,            0.013651,            0.029666,           0.0022188,             0.95462,             0.91848,             0.95287,             0.87711,            0.010647,            0.031769,           0.0038758,           0.0034066,           0.0034066,           0.0034066
                 335,            0.013632,            0.029952,           0.0023455,             0.96049,             0.91079,             0.95181,             0.87443,            0.010626,            0.031889,           0.0038672,           0.0033868,           0.0033868,           0.0033868
                 336,            0.013686,            0.030038,           0.0023319,             0.96292,               0.911,             0.95192,             0.87535,            0.010587,            0.031881,           0.0038301,            0.003367,            0.003367,            0.003367
                 337,            0.013707,            0.030579,           0.0023289,             0.96285,             0.90823,             0.95009,             0.87328,            0.010634,            0.031918,           0.0038258,           0.0033472,           0.0033472,           0.0033472
                 338,            0.013453,            0.030234,           0.0023304,             0.95986,             0.90887,             0.94992,             0.87447,            0.010695,            0.031813,           0.0038381,           0.0033274,           0.0033274,           0.0033274
                 339,            0.013908,            0.030122,           0.0023899,             0.95896,             0.91026,             0.95139,             0.87613,            0.010678,            0.031807,           0.0037954,           0.0033076,           0.0033076,           0.0033076
                 340,             0.01362,            0.029733,           0.0024011,             0.96103,             0.91097,             0.95319,             0.87705,            0.010638,            0.031914,           0.0037394,           0.0032878,           0.0032878,           0.0032878
                 341,            0.013565,            0.030098,           0.0022729,             0.95153,             0.91832,              0.9536,             0.87896,            0.010583,            0.031855,           0.0036924,            0.003268,            0.003268,            0.003268
                 342,            0.013581,            0.029945,            0.002257,             0.95723,             0.91162,             0.95316,              0.8789,            0.010533,            0.031797,           0.0036781,           0.0032482,           0.0032482,           0.0032482
                 343,            0.013397,            0.029701,           0.0022941,             0.95865,             0.90668,             0.95223,              0.8788,            0.010511,            0.031921,           0.0037185,           0.0032284,           0.0032284,           0.0032284
                 344,            0.013453,            0.029285,           0.0022962,             0.95394,             0.91334,             0.95203,              0.8777,            0.010518,            0.031822,           0.0037133,           0.0032086,           0.0032086,           0.0032086
                 345,            0.013288,            0.029354,           0.0023227,             0.95603,              0.9134,             0.95319,             0.88079,            0.010449,            0.031448,           0.0037004,           0.0031888,           0.0031888,           0.0031888
                 346,            0.013355,            0.029549,           0.0022971,             0.95797,             0.91269,             0.95338,             0.88166,            0.010439,              0.0315,           0.0036924,            0.003169,            0.003169,            0.003169
                 347,              0.0133,            0.029326,           0.0022665,             0.95269,             0.91676,             0.95392,             0.88152,            0.010459,            0.031658,           0.0037065,           0.0031492,           0.0031492,           0.0031492
                 348,            0.013333,            0.029313,           0.0023109,             0.93395,              0.9331,             0.95492,             0.88325,            0.010472,             0.03159,           0.0036867,           0.0031294,           0.0031294,           0.0031294
                 349,            0.013419,            0.029701,           0.0022491,             0.93721,             0.93001,             0.95612,             0.88077,            0.010474,            0.031494,           0.0036332,           0.0031096,           0.0031096,           0.0031096
                 350,            0.013286,            0.029282,            0.002266,             0.94027,             0.92813,             0.95566,              0.8809,            0.010478,            0.031246,           0.0035943,           0.0030898,           0.0030898,           0.0030898
                 351,            0.013325,            0.029407,           0.0022658,             0.95432,             0.91637,             0.95481,             0.88152,            0.010448,            0.031181,           0.0036063,             0.00307,             0.00307,             0.00307
                 352,            0.013221,            0.029637,           0.0022177,              0.9533,             0.91701,             0.95396,             0.88011,            0.010439,            0.031303,           0.0036286,           0.0030502,           0.0030502,           0.0030502
                 353,             0.01324,            0.029302,           0.0022236,             0.95975,             0.91453,             0.95557,             0.88235,            0.010423,            0.031452,           0.0036269,           0.0030304,           0.0030304,           0.0030304
                 354,            0.013217,            0.029039,           0.0022187,             0.95327,             0.92669,             0.95604,             0.88404,            0.010416,            0.031561,           0.0036269,           0.0030106,           0.0030106,           0.0030106
                 355,             0.01322,            0.029318,           0.0022478,             0.94773,             0.92495,             0.95594,             0.88375,            0.010425,            0.031752,           0.0036235,           0.0029908,           0.0029908,           0.0029908
                 356,            0.013306,            0.029092,            0.002242,             0.95075,             0.92222,             0.95568,             0.88286,            0.010401,            0.031952,           0.0035997,            0.002971,            0.002971,            0.002971
                 357,            0.013296,            0.029084,           0.0022053,             0.95157,             0.92033,             0.95519,             0.88039,            0.010406,            0.031927,           0.0036006,           0.0029512,           0.0029512,           0.0029512
                 358,            0.013182,            0.028958,            0.002207,             0.95528,             0.91724,             0.95486,             0.88063,            0.010403,            0.031698,           0.0035889,           0.0029314,           0.0029314,           0.0029314
                 359,             0.01301,            0.029048,           0.0022185,             0.96135,             0.90904,             0.95497,              0.8808,            0.010408,            0.031744,           0.0035726,           0.0029116,           0.0029116,           0.0029116
                 360,            0.013089,            0.029231,           0.0021958,             0.94964,             0.92153,             0.95519,              0.8798,            0.010406,            0.031807,           0.0035328,           0.0028918,           0.0028918,           0.0028918
                 361,            0.013168,               0.029,           0.0022606,             0.95012,             0.92162,             0.95531,             0.88089,              0.0104,            0.031723,           0.0034987,            0.002872,            0.002872,            0.002872
                 362,            0.013104,            0.028918,           0.0021956,             0.95437,             0.91694,             0.95568,             0.88127,            0.010402,             0.03171,           0.0034524,           0.0028522,           0.0028522,           0.0028522
                 363,            0.013031,            0.029018,           0.0022409,             0.95172,             0.92028,             0.95555,             0.87934,            0.010394,            0.031567,           0.0034235,           0.0028324,           0.0028324,           0.0028324
                 364,            0.012902,            0.028728,           0.0022148,             0.95369,             0.91939,              0.9555,             0.88077,            0.010359,            0.031473,           0.0034229,           0.0028126,           0.0028126,           0.0028126
                 365,            0.012896,            0.028608,           0.0022157,             0.94992,             0.92214,             0.95532,             0.87973,            0.010331,             0.03154,           0.0034378,           0.0027928,           0.0027928,           0.0027928
                 366,            0.012969,            0.028934,           0.0021558,             0.95702,             0.91516,              0.9555,             0.88067,            0.010304,            0.031673,           0.0034564,            0.002773,            0.002773,            0.002773
                 367,            0.012864,            0.028309,           0.0022007,             0.96018,             0.91432,             0.95627,             0.88116,            0.010296,            0.031715,           0.0034329,           0.0027532,           0.0027532,           0.0027532
                 368,             0.01294,            0.028643,            0.002237,             0.96147,              0.9146,             0.95646,             0.88167,            0.010294,            0.031767,           0.0034241,           0.0027334,           0.0027334,           0.0027334
                 369,            0.012878,            0.028693,           0.0022162,             0.96081,             0.91501,             0.95643,             0.88015,            0.010317,            0.031656,           0.0034103,           0.0027136,           0.0027136,           0.0027136
                 370,            0.012905,            0.028881,           0.0021532,             0.95819,             0.91495,             0.95677,             0.88027,             0.01033,            0.031668,           0.0033935,           0.0026938,           0.0026938,           0.0026938
                 371,            0.013016,             0.02919,           0.0020857,             0.95572,             0.91715,             0.95715,             0.88187,            0.010336,            0.031744,             0.00339,            0.002674,            0.002674,            0.002674
                 372,            0.012825,             0.02849,           0.0020111,             0.95394,             0.91991,             0.95707,             0.88261,            0.010331,            0.031775,           0.0033957,           0.0026542,           0.0026542,           0.0026542
                 373,             0.01281,            0.028592,            0.002204,             0.94986,             0.92328,             0.95726,             0.88222,            0.010327,            0.031696,           0.0033912,           0.0026344,           0.0026344,           0.0026344
                 374,            0.012645,            0.028522,           0.0021426,              0.9531,              0.9235,              0.9576,             0.88292,            0.010346,             0.03166,           0.0033917,           0.0026146,           0.0026146,           0.0026146
                 375,            0.012586,            0.028655,           0.0020207,             0.95588,             0.92266,             0.95625,             0.88313,            0.010349,            0.031712,           0.0033912,           0.0025948,           0.0025948,           0.0025948
                 376,            0.012591,            0.028478,           0.0020986,             0.95753,             0.92344,              0.9567,             0.88376,            0.010336,            0.031584,           0.0033817,            0.002575,            0.002575,            0.002575
                 377,            0.012598,            0.028452,           0.0021181,             0.95956,             0.92106,             0.95597,             0.88344,            0.010324,            0.031429,           0.0033969,           0.0025552,           0.0025552,           0.0025552
                 378,            0.012815,            0.028518,           0.0021495,             0.95713,             0.92333,             0.95652,             0.88407,            0.010301,            0.031404,           0.0033937,           0.0025354,           0.0025354,           0.0025354
                 379,            0.012636,            0.028715,           0.0020456,             0.95868,             0.92089,             0.95543,             0.88307,            0.010282,            0.031353,           0.0034138,           0.0025156,           0.0025156,           0.0025156
                 380,            0.012699,            0.028326,           0.0020685,             0.96416,             0.91795,             0.95506,             0.88381,            0.010292,            0.031355,           0.0034275,           0.0024958,           0.0024958,           0.0024958
                 381,            0.012693,             0.02827,            0.002207,               0.962,             0.91767,             0.95505,             0.88416,            0.010295,            0.031435,           0.0034438,            0.002476,            0.002476,            0.002476
                 382,            0.012608,            0.028358,           0.0020213,             0.95618,             0.92308,               0.955,             0.88475,            0.010299,            0.031315,           0.0034564,           0.0024562,           0.0024562,           0.0024562
                 383,            0.012637,            0.028416,           0.0021056,             0.95965,             0.92274,             0.95476,             0.88398,            0.010294,            0.031374,           0.0034656,           0.0024364,           0.0024364,           0.0024364
                 384,            0.012481,            0.027717,           0.0020629,             0.95682,             0.92279,             0.95459,             0.88459,            0.010302,            0.031435,           0.0034555,           0.0024166,           0.0024166,           0.0024166
                 385,            0.012541,            0.028468,           0.0020881,             0.95358,             0.92799,             0.95456,             0.88466,            0.010319,            0.031507,           0.0034521,           0.0023968,           0.0023968,           0.0023968
                 386,            0.012559,            0.028459,           0.0020786,             0.95254,             0.92783,             0.95488,             0.88467,            0.010322,              0.0315,           0.0034458,            0.002377,            0.002377,            0.002377
                 387,            0.012477,             0.02798,           0.0021591,             0.95603,             0.92278,              0.9552,             0.88504,            0.010339,            0.031729,            0.003457,           0.0023572,           0.0023572,           0.0023572
                 388,            0.012552,            0.028232,           0.0020999,             0.95496,             0.92469,             0.95472,             0.88338,            0.010355,            0.031631,           0.0034661,           0.0023374,           0.0023374,           0.0023374
                 389,            0.012308,            0.028042,           0.0019995,             0.95547,             0.92426,             0.95457,             0.88309,             0.01034,            0.031609,           0.0034693,           0.0023176,           0.0023176,           0.0023176
                 390,            0.012458,            0.027912,           0.0020039,             0.95327,             0.92515,             0.95402,             0.88126,            0.010337,            0.031515,           0.0034813,           0.0022978,           0.0022978,           0.0022978
                 391,            0.012456,            0.028002,           0.0019827,             0.94915,               0.929,             0.95394,             0.88221,            0.010328,            0.031477,           0.0034862,            0.002278,            0.002278,            0.002278
                 392,            0.012447,            0.027833,           0.0020245,              0.9508,             0.92845,             0.95412,             0.88235,            0.010308,            0.031567,           0.0034882,           0.0022582,           0.0022582,           0.0022582
                 393,            0.012428,            0.028129,           0.0020287,             0.95108,             0.92725,             0.95403,             0.88151,              0.0103,            0.031435,           0.0034916,           0.0022384,           0.0022384,           0.0022384
                 394,            0.012335,              0.0282,           0.0020088,              0.9516,             0.92594,             0.95357,             0.88155,            0.010286,            0.031456,           0.0035179,           0.0022186,           0.0022186,           0.0022186
                 395,            0.012306,            0.027833,           0.0019934,             0.95347,             0.92484,             0.95334,             0.88074,             0.01028,            0.031498,           0.0035256,           0.0021988,           0.0021988,           0.0021988
                 396,            0.012303,            0.027998,           0.0020153,             0.95361,             0.92433,             0.95311,             0.88161,             0.01027,             0.03149,           0.0035399,            0.002179,            0.002179,            0.002179
                 397,            0.012278,            0.027836,           0.0020164,             0.95729,             0.91995,             0.95303,             0.88061,            0.010288,            0.031548,           0.0035643,           0.0021592,           0.0021592,           0.0021592
                 398,            0.012193,             0.02702,           0.0020059,             0.96349,             0.91322,             0.95291,             0.88078,            0.010286,            0.031534,           0.0035617,           0.0021394,           0.0021394,           0.0021394
                 399,            0.012217,            0.027707,           0.0019884,             0.95824,             0.91673,             0.95319,             0.88186,            0.010275,              0.0315,           0.0035803,           0.0021196,           0.0021196,           0.0021196
                 400,            0.012174,            0.027245,           0.0019638,             0.96224,             0.91373,             0.95279,             0.88133,            0.010266,            0.031395,              0.0036,           0.0020998,           0.0020998,           0.0020998
                 401,            0.012078,            0.027244,           0.0020173,             0.95454,             0.92086,             0.95277,               0.881,            0.010261,            0.031273,            0.003598,             0.00208,             0.00208,             0.00208
                 402,             0.01209,            0.027275,           0.0019552,             0.95592,             0.92003,             0.95241,             0.88166,            0.010265,            0.031164,           0.0035954,           0.0020602,           0.0020602,           0.0020602
                 403,            0.012118,            0.027522,           0.0020207,             0.95487,             0.91831,             0.95222,             0.88111,            0.010261,            0.031237,           0.0035923,           0.0020404,           0.0020404,           0.0020404
                 404,            0.012129,            0.027782,           0.0019794,             0.95306,              0.9233,             0.95231,             0.88114,            0.010251,            0.031237,           0.0035823,           0.0020206,           0.0020206,           0.0020206
                 405,            0.012076,            0.027441,           0.0019791,             0.95479,             0.92222,             0.95231,             0.88145,            0.010234,            0.031244,            0.003576,           0.0020008,           0.0020008,           0.0020008
                 406,             0.01217,            0.027396,           0.0019662,             0.95472,             0.92005,             0.95194,             0.88216,            0.010217,            0.031147,           0.0035932,            0.001981,            0.001981,            0.001981
                 407,            0.012175,            0.027511,           0.0019456,             0.95223,             0.92142,             0.95155,             0.88275,             0.01021,            0.031113,           0.0036057,           0.0019612,           0.0019612,           0.0019612
                 408,            0.012016,            0.027039,           0.0019449,             0.96286,             0.91394,             0.95125,             0.88148,            0.010209,            0.031151,           0.0036218,           0.0019414,           0.0019414,           0.0019414
                 409,            0.012109,            0.027446,           0.0020025,             0.95437,             0.91973,             0.95091,             0.88073,             0.01021,            0.031187,           0.0036261,           0.0019216,           0.0019216,           0.0019216
                 410,             0.01187,            0.026806,           0.0019033,             0.95347,             0.92052,             0.95099,             0.88302,            0.010216,            0.031326,           0.0036232,           0.0019018,           0.0019018,           0.0019018
                 411,             0.01189,            0.027446,            0.001924,             0.95385,             0.92164,             0.95122,             0.88368,            0.010234,              0.0313,           0.0036118,            0.001882,            0.001882,            0.001882
                 412,            0.011923,            0.027261,           0.0019659,             0.95013,             0.92578,             0.95132,             0.88341,            0.010242,            0.031296,           0.0036098,           0.0018622,           0.0018622,           0.0018622
                 413,            0.011955,            0.027368,           0.0019873,             0.95183,              0.9235,             0.95141,             0.88295,             0.01023,            0.031328,           0.0036015,           0.0018424,           0.0018424,           0.0018424
                 414,            0.011745,            0.027378,           0.0019051,             0.95035,             0.92573,             0.95094,              0.8835,            0.010231,            0.031393,           0.0035977,           0.0018226,           0.0018226,           0.0018226
                 415,            0.011852,            0.026978,           0.0019057,             0.95788,             0.91809,             0.95071,             0.88261,            0.010241,            0.031466,           0.0036063,           0.0018028,           0.0018028,           0.0018028
                 416,            0.011818,            0.026681,           0.0018723,             0.95821,             0.91777,             0.95072,             0.88227,             0.01023,            0.031437,             0.00361,            0.001783,            0.001783,            0.001783
                 417,            0.011755,            0.027251,           0.0018569,             0.95936,             0.91731,             0.95056,             0.88196,            0.010227,            0.031477,            0.003608,           0.0017632,           0.0017632,           0.0017632
                 418,            0.011763,            0.026823,           0.0018871,             0.95887,             0.91744,             0.95103,             0.88171,             0.01022,            0.031574,           0.0036072,           0.0017434,           0.0017434,           0.0017434
                 419,             0.01183,            0.027087,           0.0019204,             0.95669,             0.91983,             0.95105,               0.882,             0.01022,            0.031553,           0.0036029,           0.0017236,           0.0017236,           0.0017236
                 420,             0.01171,            0.026876,           0.0018671,             0.95996,              0.9146,              0.9509,             0.88125,            0.010248,            0.031582,           0.0035957,           0.0017038,           0.0017038,           0.0017038
                 421,            0.011757,            0.027125,           0.0018683,             0.95811,             0.91584,             0.95081,             0.88296,            0.010254,            0.031483,            0.003592,            0.001684,            0.001684,            0.001684
                 422,            0.011563,            0.026503,           0.0018266,             0.96149,             0.91424,             0.95081,             0.88319,            0.010252,            0.031418,           0.0035797,           0.0016642,           0.0016642,           0.0016642
                 423,            0.011622,            0.026403,           0.0018684,             0.96306,             0.91153,             0.95083,             0.88318,            0.010258,            0.031384,           0.0035691,           0.0016444,           0.0016444,           0.0016444
                 424,            0.011721,            0.027076,           0.0018559,             0.95995,             0.91468,             0.95037,             0.88343,            0.010253,            0.031378,           0.0035743,           0.0016246,           0.0016246,           0.0016246
                 425,            0.011527,            0.026623,           0.0018178,             0.95989,             0.91561,             0.95055,              0.8824,            0.010234,            0.031345,           0.0035794,           0.0016048,           0.0016048,           0.0016048
                 426,            0.011418,            0.026408,           0.0017785,             0.95876,             0.91695,             0.95047,             0.88281,            0.010222,            0.031399,           0.0035791,            0.001585,            0.001585,            0.001585
                 427,            0.011479,            0.026495,           0.0018076,             0.96107,             0.91303,             0.95011,              0.8837,            0.010214,            0.031448,           0.0035783,           0.0015652,           0.0015652,           0.0015652
                 428,            0.011585,            0.026514,           0.0018399,             0.95999,             0.91365,             0.94988,             0.88492,              0.0102,            0.031431,            0.003582,           0.0015454,           0.0015454,           0.0015454
                 429,             0.01142,            0.026407,           0.0017901,             0.95903,             0.91569,             0.94953,             0.88343,            0.010193,            0.031471,           0.0035789,           0.0015256,           0.0015256,           0.0015256
                 430,             0.01142,            0.026215,           0.0018361,              0.9583,             0.91639,             0.94988,             0.88385,            0.010185,            0.031429,           0.0035706,           0.0015058,           0.0015058,           0.0015058
                 431,            0.011428,            0.026223,           0.0018967,             0.95608,             0.91834,             0.94984,             0.88317,            0.010184,            0.031382,           0.0035726,            0.001486,            0.001486,            0.001486
                 432,            0.011408,            0.026181,           0.0018895,             0.95566,             0.91825,             0.94977,              0.8832,            0.010184,            0.031393,           0.0035777,           0.0014662,           0.0014662,           0.0014662
                 433,            0.011439,            0.026259,           0.0018431,              0.9558,             0.91786,             0.94953,             0.88304,             0.01019,            0.031458,           0.0035834,           0.0014464,           0.0014464,           0.0014464
                 434,            0.011539,            0.026686,           0.0018317,             0.95161,              0.9196,             0.94973,             0.88304,            0.010184,            0.031429,           0.0035829,           0.0014266,           0.0014266,           0.0014266
                 435,            0.011426,            0.026577,           0.0017666,             0.95321,             0.91848,             0.94986,             0.88355,            0.010177,            0.031425,            0.003588,           0.0014068,           0.0014068,           0.0014068
                 436,            0.011195,             0.02615,           0.0017381,             0.95437,             0.91702,              0.9498,             0.88306,            0.010179,            0.031433,           0.0036003,            0.001387,            0.001387,            0.001387
                 437,            0.011248,            0.026131,           0.0016945,             0.95523,             0.91599,             0.94971,             0.88312,            0.010183,            0.031387,           0.0036015,           0.0013672,           0.0013672,           0.0013672
                 438,            0.011255,            0.026077,           0.0017563,             0.95571,             0.91537,             0.94967,             0.88305,            0.010188,            0.031321,            0.003606,           0.0013474,           0.0013474,           0.0013474
                 439,            0.011324,            0.025832,           0.0018145,             0.95569,             0.91545,              0.9498,             0.88281,            0.010186,            0.031298,           0.0036052,           0.0013276,           0.0013276,           0.0013276
                 440,            0.011444,             0.02622,           0.0018691,             0.95646,              0.9144,             0.94974,             0.88272,            0.010193,            0.031281,           0.0036029,           0.0013078,           0.0013078,           0.0013078
                 441,            0.011232,            0.026056,           0.0017442,             0.95679,             0.91497,             0.94952,             0.88216,            0.010204,            0.031311,           0.0035934,            0.001288,            0.001288,            0.001288
                 442,            0.011194,             0.02568,           0.0017921,             0.95554,              0.9133,             0.94937,             0.88313,            0.010202,            0.031231,           0.0036012,           0.0012682,           0.0012682,           0.0012682
                 443,            0.011211,            0.026241,           0.0017625,             0.95441,             0.91544,              0.9495,             0.88374,            0.010193,              0.0312,           0.0036012,           0.0012484,           0.0012484,           0.0012484
                 444,            0.011268,             0.02599,           0.0017643,             0.95482,             0.91491,             0.94953,             0.88333,            0.010191,            0.031225,           0.0035946,           0.0012286,           0.0012286,           0.0012286
                 445,            0.011184,            0.025951,           0.0016887,             0.95124,             0.91846,             0.94975,             0.88367,            0.010183,            0.031227,           0.0035872,           0.0012088,           0.0012088,           0.0012088
                 446,            0.011033,             0.02591,           0.0016933,             0.95167,             0.91961,             0.94962,             0.88279,            0.010176,            0.031227,           0.0035886,            0.001189,            0.001189,            0.001189
                 447,            0.011082,            0.025625,           0.0017326,             0.95228,             0.91868,             0.94973,             0.88398,            0.010172,            0.031281,           0.0035786,           0.0011692,           0.0011692,           0.0011692
                 448,            0.010995,            0.026016,           0.0017447,             0.95294,             0.91756,             0.94975,             0.88376,            0.010167,             0.03129,           0.0035837,           0.0011494,           0.0011494,           0.0011494
                 449,            0.011064,             0.02603,           0.0016512,             0.95455,             0.91737,             0.94991,             0.88317,            0.010165,            0.031292,           0.0035869,           0.0011296,           0.0011296,           0.0011296
                 450,            0.011056,            0.025861,           0.0017195,             0.95484,             0.91613,             0.94994,             0.88347,            0.010162,            0.031271,           0.0035917,           0.0011098,           0.0011098,           0.0011098
                 451,             0.01104,            0.025572,           0.0017054,             0.95493,             0.91589,             0.94971,             0.88323,            0.010156,              0.0313,           0.0035983,             0.00109,             0.00109,             0.00109
                 452,            0.010827,             0.02534,           0.0017112,             0.95609,              0.9153,             0.94952,              0.8833,            0.010161,            0.031317,            0.003608,           0.0010702,           0.0010702,           0.0010702
                 453,            0.010958,            0.025353,           0.0017639,              0.9554,             0.91503,              0.9495,             0.88358,            0.010158,            0.031311,            0.003618,           0.0010504,           0.0010504,           0.0010504
                 454,            0.010954,            0.025548,           0.0016756,             0.95981,             0.91262,             0.94946,             0.88409,            0.010156,            0.031311,           0.0036286,           0.0010306,           0.0010306,           0.0010306
                 455,            0.010794,            0.025226,           0.0017052,             0.95779,             0.91236,             0.94925,             0.88403,             0.01015,            0.031347,           0.0036283,           0.0010108,           0.0010108,           0.0010108
                 456,            0.010917,            0.025556,           0.0016662,             0.95677,             0.91242,              0.9492,             0.88456,            0.010152,            0.031374,           0.0036312,            0.000991,            0.000991,            0.000991
                 457,            0.010786,            0.024887,           0.0016383,              0.9574,             0.91261,             0.94911,             0.88426,             0.01015,            0.031391,           0.0036344,           0.0009712,           0.0009712,           0.0009712
                 458,            0.010716,             0.02565,           0.0015971,             0.95644,             0.91333,             0.94897,             0.88403,            0.010156,            0.031425,           0.0036444,           0.0009514,           0.0009514,           0.0009514
                 459,            0.010886,            0.025219,           0.0017427,             0.95647,             0.91289,             0.94911,             0.88421,            0.010159,            0.031435,           0.0036438,           0.0009316,           0.0009316,           0.0009316
                 460,            0.010756,            0.025414,            0.001685,             0.95554,             0.91298,             0.94898,             0.88461,            0.010157,             0.03149,           0.0036447,           0.0009118,           0.0009118,           0.0009118
                 461,            0.010911,             0.02546,           0.0016629,             0.95686,             0.91214,             0.94907,             0.88424,            0.010154,            0.031519,           0.0036438,            0.000892,            0.000892,            0.000892
                 462,            0.010698,              0.0251,           0.0016517,             0.95591,             0.91275,             0.94909,             0.88418,            0.010158,            0.031546,           0.0036398,           0.0008722,           0.0008722,           0.0008722
                 463,            0.010687,            0.025265,           0.0016524,             0.95731,             0.91182,             0.94893,             0.88395,            0.010165,            0.031563,           0.0036398,           0.0008524,           0.0008524,           0.0008524
                 464,            0.010685,            0.024973,           0.0016959,             0.95665,             0.91242,             0.94867,             0.88371,            0.010172,            0.031582,           0.0036464,           0.0008326,           0.0008326,           0.0008326
                 465,            0.010611,            0.025184,           0.0015992,              0.9575,             0.91234,             0.94848,             0.88349,            0.010165,            0.031591,           0.0036544,           0.0008128,           0.0008128,           0.0008128
                 466,            0.010538,            0.024691,           0.0015606,             0.95805,             0.91235,             0.94864,             0.88363,            0.010164,             0.03162,           0.0036512,            0.000793,            0.000793,            0.000793
                 467,             0.01059,            0.024548,           0.0015913,              0.9583,             0.91207,             0.94876,             0.88443,            0.010166,            0.031614,            0.003655,           0.0007732,           0.0007732,           0.0007732
                 468,            0.010584,            0.024864,           0.0016169,             0.95918,             0.90996,             0.94884,             0.88349,            0.010167,            0.031616,           0.0036507,           0.0007534,           0.0007534,           0.0007534
                 469,            0.010745,            0.025205,            0.001615,             0.95857,             0.91086,             0.94898,             0.88404,            0.010168,             0.03159,           0.0036504,           0.0007336,           0.0007336,           0.0007336
                 470,            0.010564,            0.024984,           0.0016636,             0.95791,             0.91145,             0.94903,             0.88391,            0.010182,            0.031612,           0.0036515,           0.0007138,           0.0007138,           0.0007138
                 471,            0.010514,            0.024869,           0.0016212,             0.95785,             0.91154,             0.94876,             0.88404,            0.010187,             0.03163,           0.0036478,            0.000694,            0.000694,            0.000694
                 472,            0.010418,            0.024582,           0.0015765,              0.9583,             0.91082,             0.94867,             0.88339,            0.010176,            0.031595,           0.0036438,           0.0006742,           0.0006742,           0.0006742
                 473,             0.01055,            0.024593,           0.0015901,             0.95765,             0.91078,             0.94862,             0.88396,            0.010183,            0.031628,           0.0036381,           0.0006544,           0.0006544,           0.0006544
                 474,            0.010557,            0.024626,           0.0015748,             0.95696,             0.91097,              0.9486,             0.88402,            0.010181,            0.031622,           0.0036404,           0.0006346,           0.0006346,           0.0006346
                 475,            0.010393,            0.024534,           0.0015499,             0.95332,             0.91406,             0.94867,             0.88388,            0.010186,            0.031633,           0.0036306,           0.0006148,           0.0006148,           0.0006148
                 476,            0.010565,            0.024986,           0.0016488,             0.94886,             0.91919,             0.94861,             0.88386,            0.010184,            0.031662,           0.0036275,            0.000595,            0.000595,            0.000595
                 477,            0.010565,            0.024497,           0.0015847,             0.94947,              0.9193,             0.94877,             0.88479,            0.010186,            0.031736,           0.0036229,           0.0005752,           0.0005752,           0.0005752
                 478,            0.010468,            0.024824,           0.0016126,             0.95212,             0.91604,             0.94876,             0.88517,            0.010186,            0.031769,           0.0036252,           0.0005554,           0.0005554,           0.0005554
                 479,            0.010464,            0.024802,           0.0015436,             0.94973,             0.91903,             0.94872,             0.88458,            0.010191,            0.031809,           0.0036255,           0.0005356,           0.0005356,           0.0005356
                 480,            0.010433,            0.024946,            0.001598,             0.95428,             0.91422,             0.94863,             0.88483,            0.010195,            0.031836,           0.0036304,           0.0005158,           0.0005158,           0.0005158
